property_id,title,price,price_buy,price_rent,location,state,bedrooms,bathrooms,image,url,source
cf0f5ded-90d5-410d-9aa3-2a5c44debb4b,Tanjung Samudera,86224587.0,86224587.0,880.0,Melaka,melaka,3.0,2.0,https://img.rnudah.com/grids/29/2977134380440750344.jpg,https://www.mudah.my/property/properties-in-tanjung-samudera-melaka,condominium
0027b0d6-edc3-41a1-ac03-ce0c51153ae0,Seri Serindit Residence,70334348.0,70334348.0,900.0,Melaka,melaka,3.0,2.0,https://img.rnudah.com/grids/29/2979015848144681920.jpg,https://www.mudah.my/property/properties-in-seri-serindit-residence-melaka,condominium
63beef52-b231-480f-9f1c-0ae527b6ee2f,Pangsapuri Pasir Puteri,9978811.0,9978811.0,800.0,Melaka,melaka,3.0,2.0,https://img.rnudah.com/grids/29/2945247368031466624.jpg,https://www.mudah.my/property/properties-in-pangsapuri-pasir-puteri-melaka,condominium
3d8d0867-b116-44b4-94b4-43f95e5837f1,A'Famosa Villa Beverly Hills,220041.0,220041.0,,Melaka,melaka,3.0,2.0,https://img.rnudah.com/grids/29/2979905111132557054.jpg,https://www.mudah.my/property/properties-in-afamosa-villa-beverly-hills-melaka,condominium
3d2214fa-557e-4a18-ac30-a3b5ec849c69,Serindit Puri,23843.0,23843.0,,Melaka,melaka,3.0,2.0,https://img.rnudah.com/grids/29/2960720740315164125.jpg,https://www.mudah.my/property/properties-in-serindit-puri-melaka,condominium
9795daf0-e5ed-4939-9d40-4aafcfc4aeb9,Taman Bukit Senjuang,9568.0,9568.0,,Melaka,melaka,3.0,2.0,https://img.rnudah.com/grids/29/2980760132317541146.jpg,https://www.mudah.my/property/properties-in-taman-bukit-senjuang-melaka,condominium
861ad669-0f4a-4da8-bf14-088c3a5344f0,Sri Bayan,4684.0,4684.0,,Melaka,melaka,4.0,3.0,https://img.rnudah.com/grids/29/2983553412018859617.jpg,https://www.mudah.my/property/properties-in-sri-bayan-melaka,condominium
8691a193-032a-4f9e-bc13-9c891cf0663d,Pangsapuri Aman (Ujong Pasir),900.0,900.0,650.0,Melaka,melaka,3.0,2.0,https://img.rnudah.com/grids/29/2977050610801122985.jpg,https://www.mudah.my/property/properties-in-pangsapuri-aman-ujong-pasir-melaka,condominium
45daeca6-4e3a-4642-bcc7-b833572c5d49,The Heights Residence,900.0,900.0,900.0,Melaka,melaka,2.0,2.0,https://img.rnudah.com/grids/29/2908567735347044659.jpg,https://www.mudah.my/property/properties-in-the-heights-residence-melaka,condominium
36a0955d-a7ce-416a-a2c5-26cf14a32712,Residensi Melaka Tengah 2,900.0,900.0,900.0,Melaka,melaka,3.0,2.0,https://img.rnudah.com/grids/29/2980110985508376318.jpg,https://www.mudah.my/property/properties-in-residensi-melaka-tengah-2-melaka,condominium
e326cbb8-0c5c-4ca3-bb47-1a5b47f50bb1,Unknown,850.0,850.0,560.0,Melaka,melaka,,,https://cdn.rnudah.com/image_property/plain/e948e7c1d1784d55a49e47d1b0ec6e28-2852145763881663140.jpg,https://www.mudah.my/property/apartment,condominium
405fbd0e-da10-4ac7-8bbd-707d0aebfafa,Rumah Pangsa Batu Berendam,800.0,800.0,550.0,Melaka,melaka,2.0,2.0,https://img.rnudah.com/grids/29/2983170331718228175.jpg,https://www.mudah.my/property/properties-in-rumah-pangsa-batu-berendam-melaka,condominium
24f1a4b7-4ccc-47da-bf70-82f3b6217b39,Everly Resort Hotel (Riviera Bay),800.0,800.0,800.0,Melaka,melaka,1.0,1.0,https://img.rnudah.com/grids/29/2956694109570343363.jpg,https://www.mudah.my/property/properties-in-everly-resort-hotel-riviera-bay-melaka,condominium
485cc1d3-f920-495a-a2e6-67dfb92ecca9,Pangsapuri Laksamana Cheng Ho 2,800.0,800.0,650.0,Melaka,melaka,3.0,2.0,https://img.rnudah.com/grids/29/2979071580675001647.jpg,https://www.mudah.my/property/properties-in-pangsapuri-laksamana-cheng-ho-2-melaka,condominium
d31b2f55-0edb-4f16-ba3e-f6e865a47d11,Taman Cheng Ria,700.0,700.0,700.0,Melaka,melaka,3.0,2.0,https://img.rnudah.com/grids/29/2978136330644506202.jpg,https://www.mudah.my/property/properties-in-taman-cheng-ria-melaka,condominium
17281ce4-d3c0-4748-94fd-f28fc418b390,Seri Siantan,700.0,700.0,600.0,Melaka,melaka,3.0,2.0,https://img.rnudah.com/grids/29/2975132902551121924.jpg,https://www.mudah.my/property/properties-in-seri-siantan-melaka,condominium
3a6e8ed2-09e8-4ab5-bf6d-4491a056efbe,Ong Kim Wee Residences,520.0,520.0,520.0,Melaka,melaka,2.0,2.0,https://img.rnudah.com/grids/29/2978853472180976576.jpg,https://www.mudah.my/property/properties-in-ong-kim-wee-residences-melaka,condominium
f53b05cb-7ac0-45b0-86bc-2b7beca46601,Seri Bayan,508.0,508.0,,Melaka,melaka,4.0,3.0,https://img.rnudah.com/grids/57/578014070105413.jpg,https://www.mudah.my/property/properties-in-seri-bayan-melaka,condominium
6910549c-4fbe-4b05-99a8-45a7ecd9105f,404,,,,Melaka,melaka,,,https://www.facebook.com/tr?id=632307416906311&ev=viewcategory&&cd[content_category]=0%20%7c%20all_categories&noscript=1,https://www.mudah.my/property/apartment%3Futm_source%3Ddfp%26utm_medium%3Dbanner%26utm_campaign%3Dall_cat_oct2023%26utm_term%3Dapartment-directory-building-page%26utm_content%3Dhalfpage</a><a,condominium
f9ac909e-8ae8-421a-9873-2c7b4fecdaca,Rumah Pangsa Sutera Wangi,,,,Melaka,melaka,3.0,1.0,https://img.rnudah.com/grids/29/2979427326711494035.jpg,https://www.mudah.my/property/properties-in-rumah-pangsa-sutera-wangi-melaka,condominium
01ff59c4-3611-4ab4-81c7-1b24fec33361,Cheng Heights,,,,Melaka,melaka,3.0,2.0,https://img.rnudah.com/grids/29/2959761531366134522.jpg,https://www.mudah.my/property/properties-in-cheng-heights-melaka,condominium
bd4f7a09-80e4-4044-a3d5-f8aa27427d76,404,,,,Melaka,melaka,,,https://www.facebook.com/tr?id=632307416906311&ev=viewcategory&&cd[content_category]=0%20%7c%20all_categories&noscript=1,https://www.mudah.my/property/apartment</a><a,condominium
