property_id,title,price,price_buy,price_rent,location,state,bedrooms,bathrooms,image,url,source
f22f62fc-a7ae-40f5-9750-e806a2c1e502,Pangsapuri Pelangi,16603712.0,16603712.0,,Kelantan,kelantan,3.0,2.0,https://img.rnudah.com/grids/29/2955544111584761256.jpg,https://www.mudah.my/property/properties-in-pangsapuri-pelangi-penang,bungalow
e3ed8537-a1b4-4f8e-9b1e-3361f33b2846,Pangsapuri Kota Nawira,938886.0,938886.0,900.0,Kelantan,kelantan,3.0,2.0,https://img.rnudah.com/grids/29/2926798544019709091.jpg,https://www.mudah.my/property/properties-in-pangsapuri-kota-nawira-kelantan,condominium
8a038a8c-9506-413b-aba9-f26baaff2772,Kota Bharu City Point,681102.0,681102.0,,Kelantan,kelantan,1.0,1.0,https://img.rnudah.com/grids/29/2983781161229348449.jpg,https://www.mudah.my/property/properties-in-kota-bharu-city-point-kelantan,condominium
7e5a26ad-2697-4939-85ac-125c590ca688,Residensi 117,41446.0,41446.0,,Kelantan,kelantan,3.0,2.0,https://img.rnudah.com/grids/29/2959498044209065678.jpg,https://www.mudah.my/property/properties-in-residensi-117-kelantan,condominium
e2312b73-626b-421e-b33f-5fb1f09d1b00,1 Residence,8403.0,8403.0,520.0,Kelantan,kelantan,3.0,2.0,https://img.rnudah.com/grids/29/2962729536028002666.jpg,https://www.mudah.my/property/properties-in-1-residence-kelantan,condominium
a6dc2d9c-52b7-4b67-bc8b-7cf304836f02,Savana @ Utropolis,5296.0,5296.0,550.0,Kelantan,kelantan,3.0,2.0,https://img.rnudah.com/grids/29/2972782936858912682.jpg,https://www.mudah.my/property/properties-in-savana-utropolis-penang,bungalow
7f7c525a-7b98-4525-9e3d-b70dc736ef0c,Viana Court (De Viana),950.0,950.0,800.0,Kelantan,kelantan,1.0,1.0,https://img.rnudah.com/grids/28/2861135448639040003.jpg,https://www.mudah.my/property/properties-in-viana-court-de-viana-kelantan,condominium
0b6d66e3-7ded-4279-9e4d-fc9435014521,Kelantan Trade Centre,950.0,950.0,850.0,Kelantan,kelantan,1.0,1.0,https://img.rnudah.com/grids/29/2960286240890854106.jpg,https://www.mudah.my/property/properties-in-kelantan-trade-centre-kelantan,condominium
525c59ad-378a-408c-83f4-3e98bc720683,Anjung Vista,900.0,900.0,900.0,Kelantan,kelantan,3.0,2.0,https://img.rnudah.com/grids/29/2975283538946617348.jpg,https://www.mudah.my/property/properties-in-anjung-vista-kelantan,condominium
1e78fb46-b954-42aa-a30f-6411a884f683,PPAM Sireh Residence,854.0,854.0,,Kelantan,kelantan,3.0,2.0,https://img.rnudah.com/grids/29/2983067396584089617.jpg,https://www.mudah.my/property/properties-in-ppam-sireh-residence-kelantan,condominium
090e11c3-1e6a-4102-bed4-b0e028b6ce9e,Unknown,850.0,850.0,560.0,Kelantan,kelantan,,,https://cdn.rnudah.com/image_property/plain/e948e7c1d1784d55a49e47d1b0ec6e28-2852145763881663140.jpg,https://www.mudah.my/property/apartment,condominium
c73bb6ca-51a6-4683-9091-d138308ec7cb,Sky River Front Service Apartment,846.0,846.0,,Kelantan,kelantan,3.0,2.0,https://img.rnudah.com/grids/29/2983987400850769944.jpg,https://www.mudah.my/property/properties-in-sky-river-front-service-apartment-kelantan,condominium
