property_id,title,price,price_buy,price_rent,location,state,bedrooms,bathrooms,image,url,source
9602933d-ec61-4946-ad42-a0fdec6b29fa,Unknown,850.0,850.0,560.0,Pulau-pinang,pulau-pinang,,,https://cdn.rnudah.com/image_property/plain/e948e7c1d1784d55a49e47d1b0ec6e28-2852145763881663140.jpg,https://www.mudah.my/property/apartment,2story
bc96cbb1-c738-45ef-9813-dcb501685156,Damai Residence @ Sungai Besi,700.0,700.0,515.0,Pulau-pinang,pulau-pinang,3.0,2.0,https://img.rnudah.com/grids/28/2885252999448468150.jpg,https://www.mudah.my/property/properties-in-damai-residence-sungai-besi-kuala-lumpur,2story
f01d1f5d-b63d-4bea-afe7-75241eccf50c,404,,,,Pulau-pinang,pulau-pinang,,,https://www.facebook.com/tr?id=632307416906311&ev=viewcategory&&cd[content_category]=0%20%7c%20all_categories&noscript=1,https://www.mudah.my/property/apartment%3Futm_source%3Ddfp%26utm_medium%3Dbanner%26utm_campaign%3Dall_cat_oct2023%26utm_term%3Dapartment-directory-building-page%26utm_content%3Dhalfpage,bungalow
f749f29f-1e79-4100-ae36-6cf602655845,404,,,,Pulau-pinang,pulau-pinang,,,https://www.facebook.com/tr?id=632307416906311&ev=viewcategory&&cd[content_category]=0%20%7c%20all_categories&noscript=1,https://www.mudah.my/property/apartment%3Futm_source%3Ddfp%26utm_medium%3Dbanner%26utm_campaign%3Dall_cat_oct2023%26utm_term%3Dapartment-directory-building-page%26utm_content%3Dhalfpage</a><a,bungalow
0a5f75d2-0f74-454f-9d6c-6db0643363de,404,,,,Pulau-pinang,pulau-pinang,,,https://www.facebook.com/tr?id=632307416906311&ev=viewcategory&&cd[content_category]=0%20%7c%20all_categories&noscript=1,https://www.mudah.my/property/apartment</a>,bungalow
